,Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
1176,1177,528.0,594.0,1438,954,351,1030,492,501,626,226,1089,580,1684,484,515.0,518.0,680,91,257.0,197.0,1488,239,1334,194,644,53,1333,938,1150,646,322,684,534,48,1211,308,385,61,1438,928,113,658
1177,1178,527.0,593.0,1439,955,351,1030,492,501,626,226,1088,580,1685,484,515.0,517.0,680,92,257.0,198.0,1490,239,1334,194,645,51,1333,939,1151,645,321,684,533,49,1211,308,386,62,1438,927,113,658
1178,1179,527.0,594.0,1439,954,350,1030,492,500,627,226,1088,579,1685,484,514.0,517.0,680,91,257.0,197.0,1491,238,1335,193,644,52,1333,939,1148,645,321,683,533,48,1209,308,385,62,1438,928,113,657
1179,1180,527.0,593.0,1438,955,351,1031,491,500,627,225,1087,580,1685,485,514.0,517.0,681,91,256.0,196.0,1492,239,1335,194,643,52,1331,940,1148,646,321,684,533,49,1208,309,386,61,1437,928,112,657
1180,1181,527.0,593.0,1437,954,352,1031,491,499,628,225,1088,580,1684,485,514.0,518.0,681,91,257.0,196.0,1492,239,1337,194,644,51,1331,939,1148,645,322,684,533,47,1208,309,385,62,1438,927,112,656
1181,1182,527.0,594.0,1436,955,353,1031,490,500,628,225,1088,582,1684,485,516.0,517.0,681,90,257.0,197.0,1492,239,1337,194,643,51,1331,941,1149,646,322,684,534,47,1210,309,386,61,1438,927,111,657
1182,1183,527.0,593.0,1437,955,353,1029,491,499,630,225,1089,582,1684,487,515.0,518.0,681,90,258.0,197.0,1494,239,1336,194,642,51,1332,941,1149,645,321,684,532,47,1210,308,385,61,1437,927,112,656
1183,1184,528.0,593.0,1436,955,353,1030,491,498,629,225,1088,580,1684,486,515.0,518.0,681,89,257.0,197.0,1494,240,1336,193,642,51,1332,940,1148,645,322,683,533,48,1211,309,386,60,1438,928,113,656
1184,1185,527.0,594.0,1435,954,353,1029,492,498,629,225,1088,581,1683,486,516.0,517.0,681,90,259.0,195.0,1493,240,1336,192,642,51,1332,939,1149,646,321,683,532,48,1211,309,384,60,1438,927,113,656
1185,1186,527.0,593.0,1436,954,353,1029,492,498,629,225,1088,581,1683,486,515.0,518.0,681,90,258.0,197.0,1492,238,1336,191,641,50,1332,939,1149,645,323,683,533,47,1211,309,384,60,1438,927,112,654
1186,1187,526.0,594.0,1437,956,353,1030,493,497,628,226,1087,580,1683,485,517.0,517.0,682,90,258.0,196.0,1494,238,1336,193,642,50,1331,938,1150,646,322,683,532,48,1211,309,383,59,1438,927,112,655
1187,1188,526.0,594.0,1436,955,352,1030,491,496,629,226,1088,580,1683,485,516.0,517.0,682,90,259.0,197.0,1493,238,1337,192,640,50,1331,936,1149,646,321,683,533,47,1212,308,385,59,1437,928,113,654
1188,1189,527.0,595.0,1437,955,352,1030,491,498,627,226,1087,580,1684,485,516.0,515.0,682,91,260.0,196.0,1495,238,1337,192,641,52,1332,937,1148,645,322,682,532,47,1211,308,384,59,1437,927,113,653
1189,1190,527.0,595.0,1437,954,352,1030,491,498,626,226,1087,580,1685,484,516.0,516.0,682,92,261.0,197.0,1494,238,1337,190,640,51,1332,935,1148,645,322,682,532,46,1212,309,385,58,1436,928,113,656
1190,1191,527.0,594.0,1437,955,352,1030,491,499,627,225,1087,580,1685,485,516.0,515.0,683,92,259.0,197.0,1494,238,1337,189,640,53,1331,936,1147,643,322,682,533,45,1211,309,385,58,1437,927,113,654
1191,1192,528.0,595.0,1437,955,352,1030,492,498,626,226,1086,581,1685,484,516.0,514.0,681,92,259.0,197.0,1494,238,1337,190,641,53,1333,935,1147,646,322,682,531,46,1211,309,385,58,1437,928,111,655
1192,1193,527.0,594.0,1438,954,352,1030,492,499,626,225,1087,580,1686,485,516.0,515.0,682,92,258.0,198.0,1494,239,1338,191,640,51,1333,935,1147,645,323,682,530,47,1212,309,385,58,1437,928,111,656
1193,1194,528.0,596.0,1438,955,351,1029,492,499,627,226,1087,581,1686,485,516.0,515.0,681,92,259.0,199.0,1493,239,1337,191,640,51,1332,936,1148,646,322,681,530,47,1213,309,384,59,1437,928,110,657
1194,1195,528.0,596.0,1438,956,351,1030,492,500,627,227,1087,581,1685,486,517.0,515.0,682,91,259.0,198.0,1492,239,1339,190,641,51,1333,936,1147,646,322,681,530,47,1213,309,384,59,1437,927,111,658
1195,1196,529.0,597.0,1438,955,351,1029,492,499,627,226,1087,581,1685,486,516.0,515.0,681,91,258.0,198.0,1492,240,1337,189,642,52,1332,936,1146,647,322,681,530,48,1214,310,385,59,1437,927,111,659
1196,1197,530.0,596.0,1439,955,352,1029,493,500,626,227,1087,581,1684,486,517.0,514.0,683,91,259.0,198.0,1491,238,1338,191,641,52,1331,937,1146,647,321,681,531,48,1213,310,384,59,1438,928,110,660
1197,1198,529.0,597.0,1438,957,352,1029,494,498,628,227,1088,581,1685,485,517.0,515.0,683,91,259.0,198.0,1490,237,1338,190,641,51,1332,936,1145,645,322,680,530,47,1213,312,385,59,1436,928,111,661
1198,1199,529.0,597.0,1438,957,352,1028,494,497,627,227,1088,581,1685,486,517.0,514.0,683,91,258.0,197.0,1491,238,1340,190,641,50,1332,936,1146,644,320,681,529,48,1214,310,385,59,1437,928,110,662
1199,1200,529.0,597.0,1439,957,352,1029,493,499,627,226,1089,581,1686,485,517.0,515.0,682,91,258.0,196.0,1492,238,1340,191,639,50,1332,935,1145,645,320,680,529,46,1214,312,385,58,1437,928,109,661
1200,1201,529.0,596.0,1439,957,352,1028,494,498,628,226,1088,579,1685,486,517.0,515.0,683,91,258.0,197.0,1492,237,1340,191,638,50,1332,933,1145,645,320,680,529,47,1213,311,385,58,1438,928,111,662
1201,1202,529.0,597.0,1439,957,352,1028,493,499,629,226,1089,580,1686,486,518.0,516.0,682,91,257.0,196.0,1491,238,1341,190,639,50,1333,932,1146,646,320,679,528,46,1213,311,385,59,1438,928,109,662
1202,1203,530.0,597.0,1438,956,354,1029,494,498,628,225,1088,580,1686,486,517.0,515.0,682,90,258.0,196.0,1490,237,1341,189,638,50,1333,932,1145,645,319,681,528,46,1212,311,384,58,1438,927,110,662
1203,1204,530.0,597.0,1439,956,353,1029,495,499,627,225,1089,580,1685,485,518.0,517.0,681,90,258.0,197.0,1491,236,1340,188,639,51,1335,931,1144,645,320,680,527,47,1211,311,385,57,1437,928,111,662
1204,1205,530.0,596.0,1438,956,353,1030,492,498,629,224,1089,579,1686,485,517.0,516.0,680,92,257.0,197.0,1491,236,1339,188,638,50,1334,931,1142,645,320,679,529,46,1211,311,385,58,1438,927,111,665
1205,1206,531.0,598.0,1439,956,352,1029,494,497,629,223,1088,579,1686,485,518.0,517.0,682,91,257.0,197.0,1491,236,1338,190,637,50,1335,932,1143,645,320,679,528,47,1211,313,385,57,1437,927,111,663
1206,1207,530.0,597.0,1439,956,352,1030,493,499,629,222,1088,578,1686,486,519.0,517.0,681,91,256.0,198.0,1490,235,1338,190,637,50,1335,932,1143,645,320,680,529,46,1211,310,385,57,1438,927,111,663
1207,1208,531.0,598.0,1438,956,352,1030,493,499,628,222,1088,579,1685,486,517.0,516.0,682,90,256.0,197.0,1490,235,1338,188,637,50,1336,932,1142,645,321,680,529,46,1212,310,384,57,1438,927,109,663
1208,1209,531.0,597.0,1438,955,351,1030,493,499,628,222,1088,578,1685,486,519.0,516.0,681,89,256.0,196.0,1490,235,1338,190,637,50,1336,932,1142,644,320,680,529,45,1213,310,384,57,1437,926,111,662
1209,1210,530.0,598.0,1438,955,352,1030,494,500,628,223,1087,578,1685,487,518.0,515.0,682,90,257.0,196.0,1490,236,1338,189,636,49,1335,933,1141,645,320,680,528,46,1215,311,383,57,1437,927,110,662
1210,1211,530.0,598.0,1440,955,353,1031,493,502,630,224,1088,578,1685,488,518.0,516.0,683,90,257.0,197.0,1490,235,1338,188,636,49,1336,934,1142,645,320,680,528,48,1215,312,383,57,1438,927,111,662
1211,1212,531.0,598.0,1439,955,352,1031,494,501,630,222,1088,578,1685,488,518.0,516.0,682,90,257.0,196.0,1491,236,1339,188,637,50,1335,935,1141,645,320,680,526,50,1215,312,383,57,1438,926,112,663
1212,1213,530.0,599.0,1440,955,351,1031,494,502,631,222,1090,578,1687,487,518.0,516.0,682,90,257.0,196.0,1492,235,1338,188,639,48,1335,935,1141,645,319,680,526,49,1214,312,384,58,1438,926,111,662
1213,1214,531.0,599.0,1441,955,352,1030,494,500,631,222,1090,578,1687,488,518.0,517.0,681,89,257.0,195.0,1490,235,1338,189,637,49,1334,935,1143,646,319,680,526,50,1215,313,383,57,1438,926,112,662
1214,1215,531.0,599.0,1439,954,351,1032,495,500,631,223,1090,578,1687,487,518.0,516.0,681,90,258.0,195.0,1491,236,1340,188,638,47,1334,936,1142,646,318,680,526,50,1215,314,384,57,1438,924,113,663
1215,1216,530.0,599.0,1440,955,353,1032,495,500,632,222,1090,577,1687,488,518.0,516.0,682,89,258.0,194.0,1492,235,1339,189,638,48,1334,936,1143,645,319,680,524,51,1213,312,385,57,1439,925,111,662
1216,1217,530.0,599.0,1441,954,352,1031,495,499,632,221,1088,577,1687,489,518.0,516.0,680,91,257.0,194.0,1491,234,1339,189,639,48,1333,936,1143,645,318,679,525,50,1215,310,385,58,1437,925,111,662
1217,1218,530.0,600.0,1440,955,352,1031,495,499,632,220,1089,577,1688,487,518.0,516.0,682,90,256.0,194.0,1490,233,1339,188,639,48,1333,937,1144,644,319,679,526,51,1215,310,384,57,1438,925,111,663
1218,1219,530.0,599.0,1441,955,353,1031,493,499,632,220,1088,577,1688,488,517.0,516.0,680,90,257.0,193.0,1490,234,1340,188,639,48,1332,938,1145,644,319,679,525,51,1215,311,383,56,1438,926,110,664
1219,1220,531.0,600.0,1440,955,352,1030,493,499,632,220,1089,577,1688,488,518.0,517.0,682,89,256.0,195.0,1491,234,1339,188,641,48,1332,938,1144,645,319,678,525,51,1215,311,382,57,1438,926,110,665
1220,1221,531.0,600.0,1440,955,352,1030,493,499,632,221,1089,576,1689,488,518.0,517.0,681,91,256.0,193.0,1491,234,1339,188,640,48,1333,939,1145,643,319,678,525,51,1217,311,381,56,1438,926,111,665
1221,1222,532.0,601.0,1439,955,351,1031,492,499,633,221,1088,576,1688,487,518.0,518.0,682,90,256.0,194.0,1489,232,1336,187,641,49,1332,938,1145,643,319,677,524,51,1217,311,381,58,1437,926,110,666
1222,1223,532.0,600.0,1439,955,352,1032,492,499,632,220,1088,576,1688,488,517.0,519.0,682,90,255.0,194.0,1490,233,1337,189,641,49,1334,938,1143,643,319,677,523,52,1216,311,381,58,1437,926,109,668
1223,1224,533.0,601.0,1439,957,352,1031,492,498,632,221,1089,575,1689,487,517.0,519.0,682,89,254.0,194.0,1490,234,1337,189,641,50,1334,938,1142,642,319,678,524,51,1216,311,382,59,1437,925,110,667
1224,1225,532.0,601.0,1438,956,351,1031,491,498,632,220,1088,575,1687,487,517.0,519.0,682,90,255.0,194.0,1490,234,1336,189,641,51,1334,938,1142,643,319,678,523,52,1216,311,382,58,1437,927,110,667
1225,1226,533.0,601.0,1438,958,351,1030,492,498,632,220,1088,575,1687,487,516.0,520.0,683,89,253.0,194.0,1490,233,1337,189,642,51,1334,938,1142,643,318,678,524,51,1215,313,381,59,1437,926,111,669
1226,1227,532.0,602.0,1438,957,351,1031,492,499,632,220,1087,576,1688,487,517.0,519.0,681,89,254.0,194.0,1491,233,1337,190,640,51,1334,938,1141,643,318,679,524,53,1213,312,381,58,1437,926,111,669
1227,1228,532.0,601.0,1437,957,352,1031,492,499,632,220,1087,575,1687,487,516.0,520.0,681,88,254.0,195.0,1489,234,1336,189,641,50,1334,938,1142,644,317,679,525,53,1215,313,381,58,1437,926,112,669
1228,1229,532.0,601.0,1438,957,352,1032,491,498,632,219,1087,575,1688,486,516.0,520.0,681,87,253.0,194.0,1491,234,1335,187,641,50,1335,938,1140,644,318,680,525,54,1214,312,382,58,1437,927,112,669
1229,1230,531.0,602.0,1437,957,352,1031,492,498,632,219,1088,574,1688,487,515.0,520.0,681,88,254.0,195.0,1491,235,1333,188,643,50,1335,938,1141,645,318,679,525,54,1213,313,382,58,1437,926,112,669
1230,1231,531.0,601.0,1438,957,353,1031,493,498,632,218,1087,575,1688,486,516.0,521.0,683,87,253.0,194.0,1490,235,1335,187,643,50,1335,937,1142,646,319,679,524,54,1214,313,383,56,1437,926,113,669
1231,1232,532.0,602.0,1438,957,353,1031,494,498,631,219,1088,576,1688,485,515.0,521.0,683,87,254.0,194.0,1490,234,1335,187,643,51,1335,937,1143,646,319,679,524,53,1212,313,384,57,1437,926,112,669
1232,1233,532.0,601.0,1437,958,353,1031,493,498,632,220,1089,576,1687,486,515.0,521.0,683,88,254.0,195.0,1491,234,1336,187,643,51,1335,938,1143,647,318,679,524,56,1211,312,384,55,1437,927,111,669
1233,1234,532.0,602.0,1437,959,354,1032,492,498,632,219,1089,575,1686,485,514.0,522.0,683,89,255.0,194.0,1491,234,1337,188,643,51,1335,938,1143,648,319,680,524,57,1211,312,384,56,1437,926,112,669
1234,1235,533.0,601.0,1437,958,354,1032,493,497,632,220,1089,576,1688,486,513.0,522.0,683,89,254.0,195.0,1491,234,1336,188,643,52,1335,939,1144,650,318,679,523,56,1211,313,384,56,1437,927,111,670
1235,1236,533.0,601.0,1437,959,353,1031,492,497,632,221,1089,576,1688,485,515.0,522.0,683,89,254.0,194.0,1490,233,1336,189,643,51,1336,938,1144,650,318,680,524,58,1210,312,385,56,1437,927,112,670
1236,1237,532.0,602.0,1437,958,353,1033,492,498,631,221,1089,576,1687,486,514.0,522.0,683,90,254.0,194.0,1492,232,1336,190,642,52,1334,937,1144,651,319,680,524,58,1208,313,385,56,1438,927,112,669
1237,1238,533.0,601.0,1437,958,353,1033,490,497,632,221,1089,577,1687,486,514.0,522.0,684,89,256.0,195.0,1491,231,1336,190,642,52,1336,938,1143,650,319,679,523,59,1207,313,385,57,1438,927,112,669
1238,1239,532.0,601.0,1436,959,353,1034,491,498,632,222,1088,576,1687,486,515.0,522.0,684,91,256.0,195.0,1491,231,1336,191,643,51,1336,939,1143,650,320,679,525,59,1206,314,386,56,1438,927,113,669
1239,1240,532.0,601.0,1435,959,353,1032,491,497,630,222,1086,576,1688,486,516.0,522.0,683,90,256.0,195.0,1491,232,1338,190,643,51,1335,938,1142,650,320,679,524,59,1206,315,386,56,1438,927,112,669
1240,1241,532.0,602.0,1436,959,353,1032,491,498,632,221,1087,575,1687,486,515.0,522.0,683,91,255.0,194.0,1492,232,1336,190,644,51,1337,938,1142,651,320,679,524,58,1206,315,386,57,1438,927,111,670
1241,1242,532.0,602.0,1436,959,354,1032,490,498,631,221,1084,575,1686,486,515.0,522.0,683,91,255.0,195.0,1491,234,1336,191,644,50,1335,938,1141,650,319,680,524,58,1206,317,384,56,1438,927,112,671
1242,1243,532.0,602.0,1435,959,354,1032,489,497,632,220,1085,575,1687,486,515.0,522.0,684,92,255.0,194.0,1491,233,1335,191,644,51,1336,938,1143,649,320,679,523,59,1207,318,385,56,1438,927,111,671
1243,1244,532.0,603.0,1436,958,353,1032,489,497,632,219,1084,576,1686,486,515.0,522.0,683,93,255.0,194.0,1491,232,1334,193,644,50,1335,939,1142,649,319,680,523,59,1205,319,385,57,1438,925,111,671
1244,1245,533.0,604.0,1435,958,355,1030,490,497,630,219,1084,575,1686,488,515.0,521.0,683,92,254.0,195.0,1491,233,1335,192,643,50,1335,939,1142,648,319,679,524,60,1207,320,384,57,1438,927,112,672
1245,1246,533.0,604.0,1436,958,355,1030,489,498,631,219,1083,575,1686,487,516.0,522.0,683,92,255.0,194.0,1491,232,1334,193,644,50,1335,939,1141,648,319,679,524,60,1206,320,385,57,1438,927,111,672
1246,1247,532.0,604.0,1436,958,356,1030,488,498,630,218,1083,575,1686,486,516.0,522.0,683,91,254.0,194.0,1491,231,1335,193,643,49,1335,939,1142,647,317,680,524,61,1206,322,385,57,1439,927,111,672
1247,1248,532.0,605.0,1436,958,356,1030,487,500,629,217,1084,575,1686,487,515.0,523.0,683,91,254.0,194.0,1489,232,1333,192,645,49,1335,939,1141,648,318,679,524,62,1206,321,384,57,1438,927,113,672
1248,1249,532.0,604.0,1436,958,356,1031,488,499,631,218,1084,575,1686,487,516.0,522.0,684,91,255.0,194.0,1489,232,1332,191,644,49,1336,941,1141,647,317,680,524,62,1206,321,384,57,1439,927,111,670
1249,1250,533.0,606.0,1436,960,354,1030,490,499,630,217,1084,574,1685,486,516.0,522.0,684,92,255.0,194.0,1488,234,1332,190,646,49,1336,938,1141,646,317,679,525,61,1206,321,384,58,1438,928,112,671
1250,1251,532.0,606.0,1435,960,355,1029,489,499,631,217,1084,575,1684,487,516.0,522.0,683,91,255.0,193.0,1485,233,1332,189,644,49,1337,941,1140,646,318,679,524,60,1207,321,384,57,1438,928,112,670
1251,1252,532.0,606.0,1435,960,355,1031,491,499,632,218,1083,573,1686,487,515.0,522.0,684,91,256.0,193.0,1487,232,1331,190,646,49,1338,941,1142,644,318,678,525,61,1207,322,384,59,1438,929,112,670
1252,1253,532.0,607.0,1435,961,355,1030,490,498,633,218,1083,572,1685,487,516.0,523.0,684,92,256.0,194.0,1486,233,1330,190,645,49,1337,941,1141,644,318,680,525,61,1207,321,384,59,1438,928,112,671
1253,1254,532.0,606.0,1435,960,355,1032,490,498,632,219,1082,574,1685,487,517.0,522.0,683,91,257.0,193.0,1487,232,1330,190,644,50,1337,942,1141,643,319,680,526,60,1210,321,384,61,1438,929,112,671
1254,1255,532.0,607.0,1435,961,354,1030,490,498,633,218,1084,574,1685,488,517.0,523.0,683,91,257.0,194.0,1487,232,1330,191,645,50,1334,942,1141,644,318,681,524,60,1209,321,384,59,1439,928,112,671
1255,1256,531.0,606.0,1435,961,355,1031,490,499,632,219,1084,574,1685,487,516.0,522.0,683,92,257.0,194.0,1487,232,1330,191,645,50,1335,942,1141,644,319,681,526,60,1208,320,384,59,1438,929,112,672
1256,1257,532.0,606.0,1433,961,355,1031,491,500,632,219,1085,574,1684,488,516.0,522.0,683,91,257.0,196.0,1487,233,1330,190,645,50,1334,942,1142,645,318,681,525,60,1207,319,385,60,1439,929,112,669
1257,1258,532.0,606.0,1433,960,355,1032,490,498,631,219,1084,573,1683,488,515.0,522.0,683,91,257.0,194.0,1488,234,1330,189,644,50,1335,944,1142,644,318,682,527,60,1206,320,385,60,1438,929,112,670
1258,1259,532.0,607.0,1434,960,353,1031,490,499,633,220,1084,573,1684,488,516.0,522.0,683,90,257.0,195.0,1489,234,1330,190,643,50,1336,943,1142,644,319,682,527,59,1207,319,385,58,1438,927,112,670
1259,1260,531.0,606.0,1434,960,355,1031,491,499,632,220,1084,573,1684,488,516.0,522.0,683,92,259.0,195.0,1488,234,1330,189,643,51,1335,943,1142,644,318,682,527,60,1206,321,384,59,1437,928,111,670
1260,1261,532.0,606.0,1433,960,354,1031,491,500,633,220,1083,574,1684,488,517.0,523.0,683,90,259.0,195.0,1487,234,1331,190,644,51,1337,943,1140,643,320,682,527,59,1206,319,386,60,1437,927,111,670
1261,1262,531.0,607.0,1432,960,354,1030,489,500,632,221,1083,574,1684,487,516.0,522.0,683,91,260.0,195.0,1487,234,1331,189,644,51,1337,944,1141,642,320,683,526,59,1206,319,386,59,1437,927,110,670
1262,1263,531.0,606.0,1432,960,355,1030,490,499,633,221,1084,574,1683,487,515.0,522.0,682,91,261.0,195.0,1489,233,1330,188,644,51,1337,944,1141,641,320,682,528,59,1206,319,387,58,1437,928,110,670
1263,1264,532.0,607.0,1432,959,354,1031,489,499,632,221,1085,573,1684,486,516.0,522.0,683,91,261.0,195.0,1490,234,1333,188,644,52,1337,944,1141,641,320,684,527,60,1205,318,387,59,1437,927,110,670
1264,1265,531.0,606.0,1430,960,354,1030,490,500,632,221,1084,573,1684,486,515.0,522.0,682,92,261.0,196.0,1491,235,1332,189,645,52,1336,943,1141,641,321,683,527,60,1204,318,387,58,1436,927,110,669
1265,1266,533.0,607.0,1430,959,353,1031,490,499,631,220,1086,573,1684,486,516.0,523.0,681,92,260.0,196.0,1491,233,1332,187,644,53,1336,944,1141,641,320,683,528,60,1205,315,386,58,1436,927,110,671
1266,1267,531.0,607.0,1431,959,353,1031,490,500,631,220,1086,574,1684,486,516.0,522.0,682,91,260.0,195.0,1491,233,1331,188,644,54,1337,943,1141,640,320,683,527,61,1205,316,386,58,1436,927,110,671
1267,1268,532.0,607.0,1430,959,353,1031,490,500,631,220,1085,574,1684,486,517.0,521.0,682,91,260.0,196.0,1491,233,1330,188,644,55,1337,944,1141,640,322,683,526,60,1206,317,386,58,1437,927,110,671
1268,1269,531.0,608.0,1430,959,353,1030,490,500,632,218,1086,574,1684,486,517.0,522.0,681,90,260.0,196.0,1490,233,1330,190,644,55,1337,942,1140,639,322,681,525,62,1206,317,387,57,1436,926,110,672
1269,1270,531.0,607.0,1429,958,354,1030,490,502,630,218,1085,574,1683,485,516.0,522.0,681,90,260.0,198.0,1491,233,1332,189,645,55,1337,943,1139,638,321,683,524,62,1205,317,387,58,1437,926,110,672
1270,1271,531.0,608.0,1430,958,354,1030,490,501,631,217,1086,572,1684,485,517.0,522.0,682,90,260.0,197.0,1491,233,1330,188,645,54,1337,943,1139,639,322,683,525,62,1206,316,386,57,1436,926,109,672
1271,1272,530.0,607.0,1430,958,353,1030,491,500,630,218,1085,572,1684,484,517.0,522.0,682,90,259.0,197.0,1490,234,1330,188,644,55,1337,943,1139,640,322,684,524,62,1205,316,386,58,1437,927,110,672
1272,1273,531.0,607.0,1429,958,353,1030,492,501,632,218,1085,571,1684,484,516.0,522.0,682,91,259.0,196.0,1492,232,1330,190,644,55,1338,942,1141,639,324,683,524,61,1206,317,386,58,1437,928,111,672
1273,1274,531.0,608.0,1429,956,353,1030,492,502,631,219,1086,571,1684,484,517.0,523.0,681,90,258.0,196.0,1491,232,1330,189,644,55,1338,942,1140,639,323,683,524,61,1206,317,386,58,1437,927,112,673
1274,1275,531.0,608.0,1430,957,353,1031,493,501,631,219,1086,571,1685,486,517.0,522.0,682,91,259.0,196.0,1491,233,1331,190,643,54,1340,941,1141,639,323,682,524,60,1207,318,385,57,1438,928,111,673
1275,1276,530.0,608.0,1431,958,353,1031,492,502,631,218,1086,572,1685,485,516.0,523.0,682,91,257.0,196.0,1490,233,1329,191,644,56,1339,942,1139,637,324,682,523,59,1205,317,386,58,1437,928,111,674
1276,1277,531.0,609.0,1430,957,354,1031,492,502,631,219,1088,572,1685,485,516.0,523.0,682,90,257.0,196.0,1490,232,1330,189,642,57,1340,941,1141,638,323,683,523,59,1204,317,385,57,1439,927,111,672
1277,1278,530.0,608.0,1431,957,354,1032,493,502,630,218,1087,573,1685,485,517.0,522.0,683,91,257.0,195.0,1489,231,1329,188,643,56,1340,941,1141,636,324,683,522,60,1204,317,385,57,1437,927,110,673
1278,1279,530.0,608.0,1432,956,355,1031,491,501,631,218,1087,574,1684,485,516.0,523.0,682,90,257.0,195.0,1490,230,1330,187,642,57,1342,941,1142,636,324,683,522,59,1205,317,385,59,1437,927,110,672
1279,1280,530.0,608.0,1432,957,356,1032,492,500,631,218,1087,574,1684,487,516.0,522.0,682,92,257.0,195.0,1488,232,1329,186,642,58,1342,941,1140,636,322,684,522,59,1205,317,386,57,1438,928,111,674
1280,1281,530.0,608.0,1431,957,355,1032,492,499,631,218,1085,575,1682,487,516.0,522.0,682,91,258.0,194.0,1489,232,1328,185,643,57,1342,942,1141,637,321,684,522,58,1204,318,386,58,1438,927,110,674
1281,1282,531.0,608.0,1431,959,355,1033,492,500,631,218,1085,575,1682,485,516.0,522.0,682,92,257.0,195.0,1488,232,1327,186,645,57,1342,943,1142,638,321,685,522,59,1204,316,386,58,1438,928,109,673
1282,1283,530.0,608.0,1432,959,355,1032,491,500,631,217,1085,575,1682,485,517.0,522.0,683,91,258.0,194.0,1488,232,1326,185,644,57,1343,943,1141,638,322,685,523,58,1204,316,387,58,1437,927,109,672
